timestamp,price,score
2013-10-13T00:00:00Z,132.546798864,0.381272866186281
2013-10-14T00:00:00Z,135.36291349799998,0.408542266368497
2013-10-15T00:00:00Z,144.037009566,0.495162123887489
2013-10-16T00:00:00Z,137.725951932,0.524902029919984
2013-10-17T00:00:00Z,143.925082672,0.580133469400217
2013-10-18T00:00:00Z,152.89,0.617834675557498
2013-10-19T00:00:00Z,166,0.575115033703579
2013-10-20T00:00:00Z,166.577402846,0.566144448764791
2013-10-21T00:00:00Z,180.04214545399998,0.688168970686684
2013-10-22T00:00:00Z,189.671875,0.841919725904072
2013-10-23T00:00:00Z,203.67647213,0.995442966775508
2013-10-24T00:00:00Z,194.20567046800002,1
2013-10-25T00:00:00Z,187.41013911199997,1
2013-10-26T00:00:00Z,179.56,1
2013-10-27T00:00:00Z,194.21404057,0.964511757924073
2013-10-28T00:00:00Z,196.15785163200002,0.9512934978898
2013-10-29T00:00:00Z,204.71721574,0.973479858084543
2013-10-30T00:00:00Z,198.241483734,0.963257764218689
2013-10-31T00:00:00Z,203.188263428,0.906421861430241
2013-11-01T00:00:00Z,202.66000000000003,0.802963481515658
2013-11-02T00:00:00Z,204.78066666799998,0.732750332690165
2013-11-03T00:00:00Z,209.97676905199995,0.70582247569697
2013-11-04T00:00:00Z,227.66147456,0.76936982403122
2013-11-05T00:00:00Z,242.853461094,0.854029776011171
2013-11-06T00:00:00Z,263.374069342,0.865539464730979
2013-11-07T00:00:00Z,290.83761704799997,0.969988632168567
2013-11-08T00:00:00Z,334.186408682,0.987860154584981
2013-11-09T00:00:00Z,334.87924823,1
2013-11-10T00:00:00Z,325.439078968,1
2013-11-11T00:00:00Z,343.79950985600004,1
2013-11-12T00:00:00Z,354.930332458,1
2013-11-13T00:00:00Z,394.190255216,1
2013-11-14T00:00:00Z,415.85714820000004,1
2013-11-15T00:00:00Z,413.605101372,1
2013-11-16T00:00:00Z,436.62648168000004,1
2013-11-17T00:00:00Z,474.85068540400005,1
2013-11-18T00:00:00Z,667.042706084,1
2013-11-19T00:00:00Z,540.536009962,1
2013-11-20T00:00:00Z,598.564391,1
2013-11-21T00:00:00Z,719.821885452,1
2013-11-22T00:00:00Z,796.079284704,0.962282023173093
2013-11-23T00:00:00Z,829.5318394279999,0.980992844437626
2013-11-24T00:00:00Z,804.06619701,0.840057527649007
2013-11-25T00:00:00Z,813.3048949680001,0.821208706367691
2013-11-26T00:00:00Z,916.060529778,0.958859159932232
2013-11-27T00:00:00Z,964.312489128,1
2013-11-28T00:00:00Z,1012.81292734,1
2013-11-29T00:00:00Z,1133.75527568,1
2013-11-30T00:00:00Z,1118.0154046600003,1
2013-12-01T00:00:00Z,953.1359506659999,1
2013-12-02T00:00:00Z,1041.96372376,1
2013-12-03T00:00:00Z,1054.16594214,1
2013-12-04T00:00:00Z,1134.39085984,0.982738385395175
2013-12-05T00:00:00Z,1026.00829634,0.987565637091557
2013-12-06T00:00:00Z,811.3518261880001,0.997044120048442
2013-12-07T00:00:00Z,693.824481394,0.957411341627152
2013-12-08T00:00:00Z,786.5764829899999,0.912810162373058
2013-12-09T00:00:00Z,897.73743765,0.885299889170556
2013-12-10T00:00:00Z,979.69510658,0.881131587741812
2013-12-11T00:00:00Z,877.395064578,0.883787225730908
2013-12-12T00:00:00Z,873.043849604,0.850966453444695
2013-12-13T00:00:00Z,885.3134358740001,0.815169738497746
2013-12-14T00:00:00Z,852.01974842,0.758800334361463
2013-12-15T00:00:00Z,861.894691022,0.717775617606927
2013-12-16T00:00:00Z,690.700953712,0.708498254051036
2013-12-17T00:00:00Z,675.8618964919999,0.690469059973756
2013-12-18T00:00:00Z,520.8357772840001,0.677528012058794
2013-12-19T00:00:00Z,684.727403898,0.647786993680907
2013-12-20T00:00:00Z,607.9770523139999,0.616741075248471
2013-12-21T00:00:00Z,597.4978388019999,0.628881821221525
2013-12-22T00:00:00Z,613.3973363260001,0.60431420084711
2013-12-23T00:00:00Z,657.355982328,0.574811564299125
2013-12-24T00:00:00Z,652.445016424,0.566995460067186
2013-12-25T00:00:00Z,679.4395154160001,0.584392937916662
2013-12-26T00:00:00Z,747.7618741939999,0.48442910771099
2013-12-27T00:00:00Z,723.730979262,0.434492552703921
2013-12-28T00:00:00Z,714.999117648,0.354245463170724
2013-12-29T00:00:00Z,728.090297256,0.266363193058589
2013-12-30T00:00:00Z,735.9660303120002,0.185157119780184
2013-12-31T00:00:00Z,731.9532930060001,0.141715460666624
2014-01-01T00:00:00Z,753.405480556,0.103051417157178
2014-01-02T00:00:00Z,784.280603894,0.0616233078890895
2014-01-03T00:00:00Z,807.915916232,0.0498205172063281
2014-01-04T00:00:00Z,828.7459845879999,0
2014-01-05T00:00:00Z,904.7600750739999,0
2014-01-06T00:00:00Z,917.382725522,0
2014-01-07T00:00:00Z,789.593524042,0
2014-01-08T00:00:00Z,822.864923038,0
2014-01-09T00:00:00Z,825.8665006040001,0
2014-01-10T00:00:00Z,854.445450584,0
2014-01-11T00:00:00Z,893.6831232820001,0
2014-01-12T00:00:00Z,843.286613774,0.00112202638529346
2014-01-13T00:00:00Z,822.530427934,0.00145864669482371
2014-01-14T00:00:00Z,815.996819406,0.0203860332251873
2014-01-15T00:00:00Z,840.1151583520001,0.0200486287705366
2014-01-16T00:00:00Z,814.4962523859999,0.011295083563669
2014-01-17T00:00:00Z,794.5266687980001,0
2014-01-18T00:00:00Z,811.37762176,0
2014-01-19T00:00:00Z,841.4564324119999,0
2014-01-20T00:00:00Z,826.696425026,0
2014-01-21T00:00:00Z,824.875769878,0.00142000914839335
2014-01-22T00:00:00Z,818.534270204,0
2014-01-23T00:00:00Z,810.869203164,0
2014-01-24T00:00:00Z,779.3849452420001,0
2014-01-25T00:00:00Z,805.652675222,0
2014-01-26T00:00:00Z,814.847146534,0
2014-01-27T00:00:00Z,746.678657078,0.0162559434356798
2014-01-28T00:00:00Z,785.9504199859999,0.0268595322521091
2014-01-29T00:00:00Z,794.098192396,0.0293900107149965
2014-01-30T00:00:00Z,799.5229998400001,0.0387718936180075
2014-01-31T00:00:00Z,802.998525562,0.0359898890931289
2014-02-01T00:00:00Z,813.159890274,0.0326812317033354
2014-02-02T00:00:00Z,814.932732602,0.0153999391913864
2014-02-03T00:00:00Z,808.5,0.00106768726124151
2014-02-04T00:00:00Z,801.39173376,0.00508863857652597
2014-02-05T00:00:00Z,780.917515036,0.0375429260796762
2014-02-06T00:00:00Z,762.981093598,0.0478643715204523
2014-02-07T00:00:00Z,708.3660443880001,0.0529125743060514
2014-02-08T00:00:00Z,679.578138862,0.0572831035945807
2014-02-09T00:00:00Z,687.314088924,0.0568441582742032
2014-02-10T00:00:00Z,688.4182184199999,0.0594814803930245
2014-02-11T00:00:00Z,675.110840662,0.06070881337878
2014-02-12T00:00:00Z,652.543163334,0.0711404114140031
2014-02-13T00:00:00Z,605.83889448,0.0524199134404028
2014-02-14T00:00:00Z,670.0066271759999,0.036785025301415
2014-02-15T00:00:00Z,655.269274756,0.0299718292433369
2014-02-16T00:00:00Z,620.641121662,0.0246256947695093
2014-02-17T00:00:00Z,632.4809440480001,0.0309053935153029
2014-02-18T00:00:00Z,629.1273936299999,0.0416252077067475
2014-02-19T00:00:00Z,624.838114922,0.0479680907692602
2014-02-20T00:00:00Z,562.5895875420001,0.0377856452786011
2014-02-21T00:00:00Z,581.290525096,0.0271076031280166
2014-02-22T00:00:00Z,611.552214376,0.0198410372594389
2014-02-23T00:00:00Z,608.198850544,0.00292891051582889
2014-02-24T00:00:00Z,536.8594994299999,0.0111144281185804
2014-02-25T00:00:00Z,536.2111523420001,0.0437567964012648
2014-02-26T00:00:00Z,585.5174387139999,0.0489902183229276
2014-02-27T00:00:00Z,583.057392048,0.0563528363267358
2014-02-28T00:00:00Z,551.4270378320001,0.0604618926582415
2014-03-01T00:00:00Z,566.7533114280001,0.0664602249892746
2014-03-02T00:00:00Z,563.2946821140001,0.0639376738769214
2014-03-03T00:00:00Z,676.820067156,0.0816236885780625
2014-03-04T00:00:00Z,673.387906086,0.106403191342885
2014-03-05T00:00:00Z,670.1076203939999,0.117274419414
2014-03-06T00:00:00Z,669.219942962,0.11074295149766
2014-03-07T00:00:00Z,632.308556588,0.139939894940982
2014-03-08T00:00:00Z,620.6247192339999,0.188894775422749
2014-03-09T00:00:00Z,638.418612898,0.261953784765421
2014-03-10T00:00:00Z,629.382,0.338640057123429
2014-03-11T00:00:00Z,635.03872797,0.398125441357294
2014-03-12T00:00:00Z,633.854888054,0.511644134244077
2014-03-13T00:00:00Z,641.6025862160001,0.603572388347423
